업소명,소재지도로명주소,소재지지번주소,address,latitude,longitude,chain
Cafe um plate(카페움플레이트),서울특별시 강서구 마곡중앙1로 72,서울특별시 강서구 마곡동 747-0 마곡엠밸리10단지 (지상 1층) 판매시설동 101호,서울특별시 강서구 마곡동 747-0,126.820063226063,37.5590400107717,
커피 1984,서울특별시 강서구 공항대로45길 10,서울특별시 강서구 등촌동 655-35 은혜빌딩 (지상 1 ~ 2층) ,서울특별시 강서구 등촌동 655-35,126.854530848927,37.5557404864368,
규's 커피,서울특별시 강서구 공항대로 140,서울특별시 강서구 마곡동 746-1 마곡엠밸리12단지 (지상 1층) 판매시설3동 103호,서울특별시 강서구 마곡동 746-1,126.823388809057,37.5592565859994,
학교앞 카페,서울특별시 강서구 우장산로4길 83,서울특별시 강서구 내발산동 706-13 (지상1층) ,서울특별시 강서구 내발산동 706-13,126.838486602937,37.5508930781616,
이디야커피(우장산동점),서울특별시 강서구 우현로 15,"서울특별시 강서구 화곡동 84-4 (우장산동), 우장빌딩 102~3호",서울특별시 강서구 화곡동 84-4,126.843625687446,37.5471679730925,
놀숲 마곡발산점,서울특별시 강서구 마곡중앙6로 93,서울특별시 강서구 마곡동 795-7 열린프라자 (지상 8층) 806호,서울특별시 강서구 마곡동 795-7,126.837697932979,37.5601356822454,
까치산커피,서울특별시 강서구 곰달래로25길 25,서울특별시 강서구 화곡동 342-1 (지상 1층) ,서울특별시 강서구 화곡동 342-1,126.848886379915,37.5319361320093,
배냇,서울특별시 강서구 양천로27길 91-6,"서울특별시 강서구 방화동 134-5 (3동), 지층 ",서울특별시 강서구 방화동 134-5,126.818915868891,37.5775825256443,
서울강서등촌지역자활센터,서울특별시 강서구 강서로47가길 20-7,서울특별시 강서구 내발산동 708-0 드림하우스 (지상 1층) 102호,서울특별시 강서구 내발산동 708-0,126.835073153407,37.5516692540616,
블루 트리,서울특별시 강서구 마곡중앙6로 65,서울특별시 강서구 마곡동 796-6 지투프라자 (지상 1층) 110호,서울특별시 강서구 마곡동 796-6,126.834719405616,37.5604252748897,
맥켄지 커피,서울특별시 강서구 강서로 47-6,서울특별시 강서구 화곡동 343-74 외 1필지 (지상 1층) ,서울특별시 강서구 화곡동 343-74,126.84604620976,37.5320822099417,
라루라루 3호점,서울특별시 강서구 공항대로51길 17-7,서울특별시 강서구 등촌동 654-16 (지상1층) 1동 ,서울특별시 강서구 등촌동 654-16,126.857268250081,37.5553484698454,
리트웨이(우장산점),서울특별시 강서구 강서로 242,서울특별시 강서구 화곡동 1165-1 강서힐스테이트 (지상 1층) 상가동 143호,서울특별시 강서구 화곡동 1165-1,126.836797010994,37.5471644988463,
이디야커피 화곡중앙점,서울특별시 강서구 까치산로 79,서울특별시 강서구 화곡동 24-154 (지상 1층) ,서울특별시 강서구 화곡동 24-154,126.847413765001,37.5457692637848,
셀렉토커피 마곡역점,서울특별시 강서구 마곡서로 101,서울특별시 강서구 마곡동 768-2 외 1필지 동익드미라벨복합빌딩 (지상 1층) 155호,서울특별시 강서구 마곡동 768-2,126.823605646871,37.5626706927393,
커피칼라,서울특별시 강서구 강서로 285,서울특별시 강서구 내발산동 701-12 인소아과복합빌딩 (지상 1층) ,서울특별시 강서구 내발산동 701-12,126.835990068742,37.5512414763195,
카페 헤니알(cafe genial),서울특별시 강서구 공항대로 237,서울특별시 강서구 마곡동 797 에이스타워 마곡 1층 116호,서울특별시 강서구 마곡동 797,126.833912548403,37.5594526887597,
카페라로,서울특별시 강서구 마곡서로 152,서울특별시 강서구 마곡동 759-1 두산더랜드타워 2층 B동 218호,서울특별시 강서구 마곡동 759-1,126.82597944995,37.5676859104888,
바람쐬다,서울특별시 강서구 초록마을로18길 25-11,서울특별시 강서구 화곡동 56-51 외 1필지 (지상 1층) ,서울특별시 강서구 화곡동 56-51,126.849810517766,37.5402712887246,
엘림카페 & 스낵쉼터,서울특별시 강서구 등촌로5길 79,서울특별시 강서구 화곡동 838-1 (지상2층) ,서울특별시 강서구 화곡동 838-1,126.859096338509,37.5327405541724,
까페하늘빛,서울특별시 강서구 양천로47가길 25-10,서울특별시 강서구 가양동 247-3 외 1필지 한국기독교장로회 양천교회 예배당 (지상 1층) ,서울특별시 강서구 가양동 247-3,126.839229798656,37.5714731979702,
커피베이,서울특별시 강서구 발산로 24,"서울특별시 강서구 외발산동 424 2층, 수협공판장동 2층 ",서울특별시 강서구 외발산동 424,126.818746797278,37.5527985069967,
이디야 화곡남부시장점,서울특별시 강서구 등촌로5길 80,서울특별시 강서구 화곡동 830-1 (지상 1층) ,서울특별시 강서구 화곡동 830-1,126.858951804044,37.5330706883775,
에띠임프리미엄라운지,서울특별시 강서구 등촌로55길 21,서울특별시 강서구 등촌동 508-1 에띠임신관 (지상 1층) ,서울특별시 강서구 등촌동 508-1,126.862652261691,37.5504005413338,
이디야 마곡나루역점,서울특별시 강서구 마곡중앙5로 6,"서울특별시 강서구 마곡동 760-0 마곡나루역보타닉푸르지오시티 (지상 1층) 103~104, 130호 ",서울특별시 강서구 마곡동 760-0,126.827554917518,37.5673140391214,
파이어 앤드 아이스,서울특별시 강서구 강서로47길 34-8,서울특별시 강서구 내발산동 680-0 (지하 1층) ,서울특별시 강서구 내발산동 680-0,126.834487572495,37.5531257074479,
이디야 마곡역점,서울특별시 강서구 공항대로 195,서울특별시 강서구 마곡동 773-3 힐스테이트에코동익 (지상 1층) 상가-131호,서울특별시 강서구 마곡동 773-3,126.829169795133,37.5598879504334,
커피베이마곡역점,서울특별시 강서구 공항대로 205,서울특별시 강서구 마곡동 774-0 에스에이치빌딩 (지상 1층) 102호,서울특별시 강서구 마곡동 774-0,126.830443547958,37.5597767115477,
메가커피 마곡점,서울특별시 강서구 마곡중앙5로1길 20,서울특별시 강서구 마곡동 757-3 마곡나루역보타닉비즈타워 (지상 1층) 112호,서울특별시 강서구 마곡동 757-3,126.826712019131,37.5686664592954,
이디야커피(까치산역),서울특별시 강서구 강서로17길 6,서울특별시 강서구 화곡동 349-15 (지상 1층) ,서울특별시 강서구 화곡동 349-15,126.845201122636,37.5334249471385,
브라운씨,서울특별시 강서구 강서로47가길 20-10,서울특별시 강서구 내발산동 700-5 (지상 1층) ,서울특별시 강서구 내발산동 700-5,126.835124598529,37.5518442995723,
카페 글루세라(Glue Sera),서울특별시 강서구 마곡중앙5로 6,서울특별시 강서구 마곡동 760-0 마곡나루역보타닉푸르지오시티 (지하 1층) 130호,서울특별시 강서구 마곡동 760-0,126.827554917518,37.5673140391214,
커피홀,서울특별시 강서구 마곡중앙로 161-1,서울특별시 강서구 마곡동 760-2 마곡나루역캐슬파크 (지상 1층) 116호,서울특별시 강서구 마곡동 760-2,126.827453357716,37.5678656599047,
국민우유집 가양점,서울특별시 강서구 양천로 401,서울특별시 강서구 가양동 1498-0 강서한강자이타워 (지상 1층) B동 108-1호,서울특별시 강서구 가양동 1498-0,126.84764409296,37.5657010514328,
빽다방 마곡나루역북부점,서울특별시 강서구 마곡중앙5로1길 20,서울특별시 강서구 마곡동 757-3 마곡나루역보타닉비즈타워 (지상 1층) 101호,서울특별시 강서구 마곡동 757-3,126.826712019131,37.5686664592954,
서울강서지역자활센터더마실카페,서울특별시 강서구 양천로18길 16,서울특별시 강서구 방화동 575-9 로뎀하우스 (지상 1층) 101호,서울특별시 강서구 방화동 575-9,126.812606154569,37.5727590307765,
커피에 반하다(등촌점),서울특별시 강서구 공항대로41길 66,서울특별시 강서구 등촌동 698-1 세신종합상가 (지상 1층) 122호,서울특별시 강서구 등촌동 698-1,126.846579308762,37.5606317523438,
요거프레소 강서구청점,서울특별시 강서구 공항대로46길 57,서울특별시 강서구 화곡동 1115-8 정원빌딩 (지상 1층) 102호,서울특별시 강서구 화곡동 1115-8,126.852023133482,37.553514610629,
캐시아 커피하우스,서울특별시 강서구 강서로56가길 141,서울특별시 강서구 등촌동 683-2 (지상 1층) ,서울특별시 강서구 등촌동 683-2,126.841422341369,37.5658039511322,
스트릿츄러스 NC강서점,서울특별시 강서구 강서로56길 17,"서울특별시 강서구 등촌동 689 3동, 강서NC백화점 8층 ",서울특별시 강서구 등촌동 689,126.840498784915,37.559933531546,
이디야 커피,서울특별시 강서구 방화동로 95,서울특별시 강서구 방화동 580-130 (지상1층) ,서울특별시 강서구 방화동 580-130,126.812631152778,37.5690161610357,
자연드림 등촌점,서울특별시 강서구 강서로56길 100,서울특별시 강서구 등촌동 667-3 (지상1층) ,서울특별시 강서구 등촌동 667-3,126.844231683133,37.5589032708304,
편의점&카페24,서울특별시 강서구 등촌로 3,서울특별시 강서구 화곡동 782-5 부경빌딩 (지상 1층) ,서울특별시 강서구 화곡동 782-5,126.863536200042,37.5302843243461,
아메리칸 트레일러 NC강서점,서울특별시 강서구 강서로56길 17,서울특별시 강서구 등촌동 689 강서NC백화점 8층 ,서울특별시 강서구 등촌동 689,126.840498784915,37.559933531546,
하늘가득,서울특별시 강서구 곰달래로57길 23-7,서울특별시 강서구 화곡동 803-25 (지상 1층) ,서울특별시 강서구 화곡동 803-25,126.861397607642,37.5332172937467,
래빗,서울특별시 강서구 공항대로42길 54-35,서울특별시 강서구 내발산동 658-7 외 1필지 지원빌딩 (지상 2층) ,서울특별시 강서구 내발산동 658-7,126.84243494044,37.556877158722,
다빈,서울특별시 강서구 마곡서로 168,서울특별시 강서구 마곡동 758-1 마곡럭스나인오피스텔엘동 (지상 2층) 205호,서울특별시 강서구 마곡동 758-1,126.825538652732,37.5689599870746,
메가커피,서울특별시 강서구 양천로 492,서울특별시 강서구 등촌동 78-7 외 1필지 길훈엔트런스빌 (지상 1층) 105호,서울특별시 강서구 등촌동 78-7,126.854626804611,37.560875023018,
봉푸드 분식(칼국수)음료,서울특별시 강서구 방화동로5길 3,서울특별시 강서구 방화동 612-6 1층 ,서울특별시 강서구 방화동 612-6,126.810238183129,37.5637277347294,
송정뜨락,서울특별시 강서구 송정로 45,서울특별시 강서구 공항동 60-28 1층 ,서울특별시 강서구 공항동 60-28,126.810074279462,37.5587828080206,
파스쿠찌 강서NC백화점,서울특별시 강서구 강서로56길 17,서울특별시 강서구 등촌동 689 NC강서점 (지상 8층) ,서울특별시 강서구 등촌동 689,126.840498784915,37.559933531546,
바운트커피(BOUNTE COFFEE),서울특별시 강서구 마곡동로4길 15,서울특별시 강서구 마곡동 797-10 엠팰리체 (지상 1층) 103호,서울특별시 강서구 마곡동 797-10,126.83524805093,37.5598184721733,
커피베이,서울특별시 강서구 양천로 559,서울특별시 강서구 가양동 449-19 가양이마트매장동 (지상 3층) ,서울특별시 강서구 가양동 449-19,126.861817646457,37.558194814626,
프롬플랜츠,서울특별시 강서구 등촌로39가길 4,서울특별시 강서구 등촌동 516-4 (지상 1층) ,서울특별시 강서구 등촌동 516-4,126.860266764301,37.5459568130887,
카페미뇽(cafe mignon),서울특별시 강서구 마곡동로 62,서울특별시 강서구 마곡동 796-3 외 1필지 마곡사이언스타워 (지상 1층) 121호,서울특별시 강서구 마곡동 796-3,126.833890184435,37.5605537644679,
달리는커피 화곡점,서울특별시 강서구 곰달래로36길 13,서울특별시 강서구 화곡동 857-14 (지상 1층) ,서울특별시 강서구 화곡동 857-14,126.853889894649,37.5304867717805,
커피에반하다 강서가양점,서울특별시 강서구 양천로 551-24,서울특별시 강서구 가양동 449-21 한화비지메트로2차 (지상 1층) 104일부호,서울특별시 강서구 가양동 449-21,126.861958550884,37.5588704565214,
엘지사이언스파크 지 카페,서울특별시 강서구 마곡중앙10로 10,서울특별시 강서구 마곡동 770-0 엘지사이언스파크 (지하 1층) W동 ,서울특별시 강서구 마곡동 770-0,126.830233419322,37.5634974316232,
엘지사이언스파크 엘 카페,서울특별시 강서구 마곡중앙10로 10,서울특별시 강서구 마곡동 770-0 엘지사이언스파크 (지하 1층) W동 ,서울특별시 강서구 마곡동 770-0,126.830233419322,37.5634974316232,
감성커피 방화역점,서울특별시 강서구 방화대로47가길 7,서울특별시 강서구 방화동 830-3 방화샤르망1오피스텔 (지상 1층) 112호,서울특별시 강서구 방화동 830-3,126.813031022103,37.5765050441781,
통툰만화까페,서울특별시 강서구 강서로52길 16,서울특별시 강서구 내발산동 652-0 외 1필지 (지상 2층) ,서울특별시 강서구 내발산동 652-0,126.838934950863,37.5576845042108,
주스라이프,서울특별시 강서구 공항대로61길 30,서울특별시 강서구 염창동 273-1 (지상 1층) ,서울특별시 강서구 염창동 273-1,126.866059641022,37.5522558255664,
빽다방 발산역플레이스점,서울특별시 강서구 강서로 395,서울특별시 강서구 마곡동 793-9 플레이스에이치 (지상 1층) 108호,서울특별시 강서구 마곡동 793-9,126.838610552611,37.561058561996,
블루포트 KC대학교점,서울특별시 강서구 까치산로24길 47,서울특별시 강서구 화곡동 953-1 케이씨대학교 학생복지관 1층 ,서울특별시 강서구 화곡동 953-1,126.854156524867,37.5486853052598,
커피에반하다 우장산역점,서울특별시 강서구 강서로 242,서울특별시 강서구 화곡동 1165-1 강서힐스테이트 (지상 1층) 상가동 159~160호,서울특별시 강서구 화곡동 1165-1,126.836797010994,37.5471644988463,
카페DA,서울특별시 강서구 공항대로61길 55,서울특별시 강서구 등촌동 633-33 연우빌라 1층 ,서울특별시 강서구 등촌동 633-33,126.86650858408,37.5532688748774,
시럽,서울특별시 강서구 강서로33길 26,서울특별시 강서구 화곡동 1050-37 1층 ,서울특별시 강서구 화곡동 1050-37,126.838371399347,37.5418260865042,
카페조이,서울특별시 강서구 양천로49길 29,서울특별시 강서구 가양동 275-5 (지상 1층) ,서울특별시 강서구 가양동 275-5,126.840532040303,37.5699783224104,
누쿠이커피팩토리,서울특별시 강서구 강서로29길 74-1,서울특별시 강서구 화곡동 380-9 (지상 1층) ,서울특별시 강서구 화곡동 380-9,126.837875449617,37.5384823397814,
카페올디네리,서울특별시 강서구 까치산로 125,서울특별시 강서구 화곡동 977-22 (지상 1층) ,서울특별시 강서구 화곡동 977-22,126.850579238288,37.5490137513721,
엘지사이언스파크 7층 구내식당 카페,서울특별시 강서구 마곡중앙10로 30,서울특별시 강서구 마곡동 770-1 엘지사이언스파크 (지상 7층) 통합지원센터동 ,서울특별시 강서구 마곡동 770-1,126.831230342853,37.5634030851051,
더플롯(가양역점),서울특별시 강서구 양천로 510,서울특별시 강서구 등촌동 628-13 현대프린스텔 (지상 1층) 104호,서울특별시 강서구 등촌동 628-13,126.856339450696,37.5601170390069,
매머드익스프레스강서한강자이타워16호,서울특별시 강서구 양천로 401,서울특별시 강서구 가양동 1498-0 강서한강자이타워 (지상 1층) A동 116호,서울특별시 강서구 가양동 1498-0,126.84764409296,37.5657010514328,
할리스 김포공항점,서울특별시 강서구 하늘길 112,"서울특별시 강서구 공항동 1373-5 김포국제공항 국내선, 1층 ",서울특별시 강서구 공항동 1373-5,126.803355336745,37.5587841523495,
Lcafe(엘카페),서울특별시 강서구 마곡중앙10로 30,서울특별시 강서구 마곡동 770-1 엘지사이언스파크 (지하 1층) ,서울특별시 강서구 마곡동 770-1,126.831230342853,37.5634030851051,
(주)행복마루,서울특별시 강서구 마곡중앙10로 70,서울특별시 강서구 마곡동 789-0 엘지사이언스파크 (지하 1층) ,서울특별시 강서구 마곡동 789-0,126.834429972258,37.563047307466,
CU 염창월드점,서울특별시 강서구 공항대로59다길 122,서울특별시 강서구 염창동 272-12 ,서울특별시 강서구 염창동 272-12,126.869447736533,37.550795048615,
오브드(ovd),서울특별시 강서구 등촌로39나길 20,서울특별시 강서구 등촌동 524-1 (지상 1층) ,서울특별시 강서구 등촌동 524-1,126.861511306659,37.5463127320267,
위드유 마곡카페,서울특별시 강서구 마곡중앙8로 71,서울특별시 강서구 마곡동 789-4 엘지사이언스파크 (지하 1층) ,서울특별시 강서구 마곡동 789-4,126.834256830061,37.5618584711387,
드롭탑엘지사이언스,서울특별시 강서구 마곡중앙10로 30,서울특별시 강서구 마곡동 770-1 엘지사이언스파크 (지하 1층) ,서울특별시 강서구 마곡동 770-1,126.831230342853,37.5634030851051,
플레이보6라이트(공차),서울특별시 강서구 하늘길 112,서울특별시 강서구 공항동 1373 김포공항 국내선청사 ,서울특별시 강서구 공항동 1373,126.803355336745,37.5587841523495,
쏘나이스커피,서울특별시 강서구 마곡중앙로 59-17,서울특별시 강서구 마곡동 798-6 류마타워2 B101호 ,서울특별시 강서구 마곡동 798-6,126.824795871557,37.5589090959127,
백미당 김포공항점,서울특별시 강서구 하늘길 112,서울특별시 강서구 공항동 1373 김포공항 ,서울특별시 강서구 공항동 1373,126.803355336745,37.5587841523495,
카페게이트 마곡나루점,서울특별시 강서구 마곡중앙로 161-11,서울특별시 강서구 마곡동 760-1 힐스테이트에코마곡나루역라마다앙코르서울 (지상 1층) 104호,서울특별시 강서구 마곡동 760-1,126.826720979429,37.5679745986878,
카페그랑,서울특별시 강서구 마곡중앙로 150,서울특별시 강서구 마곡동 766 에스앤아이강서사옥(지상 1층) ,서울특별시 강서구 마곡동 766,126.828520491813,37.5669944211027,
카페 길,서울특별시 강서구 강서로8길 24,서울특별시 강서구 화곡동 892-20 1층 102호,서울특별시 강서구 화곡동 892-20,126.849355817248,37.5297841512291,
블랙벤자민,서울특별시 강서구 까치산로18길 17,서울특별시 강서구 화곡동 966-17 파크하임 (지상 1층) ,서울특별시 강서구 화곡동 966-17,126.85004618475,37.5472891962318,
메가엠지씨커피 강서우림블루나인점,서울특별시 강서구 양천로 583,서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 (지상 1층) 123호,서울특별시 강서구 염창동 240-21,126.864347419732,37.5571161918617,
세븐일레븐 방화하늘점,서울특별시 강서구 금낭화로 61,서울특별시 강서구 방화동 564-75 (지상 1층) ,서울특별시 강서구 방화동 564-75,126.811419293282,37.5708149584176,
언니네커피,서울특별시 강서구 마곡중앙5로1길 20,서울특별시 강서구 마곡동 757-3 마곡나루역보타닉비즈타워 (지상 1층) 119호,서울특별시 강서구 마곡동 757-3,126.826712019131,37.5686664592954,
오롯이(OROSI),서울특별시 강서구 초록마을로 37,서울특별시 강서구 화곡동 53-10 (지상 1층) ,서울특별시 강서구 화곡동 53-10,126.846945570255,37.54280851733,
슈거문,서울특별시 강서구 공항대로 213,서울특별시 강서구 마곡동 774-2 보타닉파크타워2 1301-33호 ,서울특별시 강서구 마곡동 774-2,126.831365571556,37.5596993751147,
예인,서울특별시 강서구 방화대로34길 120,서울특별시 강서구 마곡동 327-53 신안빌라 (지상 2층) 상가동 1호,서울특별시 강서구 마곡동 327-53,126.822961624065,37.5711859313823,
카페인중독(화곡점),서울특별시 강서구 까치산로4길 65,서울특별시 강서구 화곡동 102-12 (지상 1층) ,서울특별시 강서구 화곡동 102-12,126.846313454748,37.5403456266755,
날쌘카페 마곡점,서울특별시 강서구 공항대로36길 107,서울특별시 강서구 내발산동 678-18 (지상 1층) ,서울특별시 강서구 내발산동 678-18,126.836113794348,37.5538099404444,
"커피,한송이",서울특별시 강서구 공항대로45길 44,서울특별시 강서구 등촌동 641-11 청림오피스텔 (지상 1층) 105호,서울특별시 강서구 등촌동 641-11,126.855808218309,37.5568092839784,
콩볶는다락,서울특별시 강서구 양천로 626,서울특별시 강서구 등촌동 633-7 (지상 1층) ,서울특별시 강서구 등촌동 633-7,126.867029350873,37.5540565737222,
이디야 마곡퀸즈파크9점,서울특별시 강서구 공항대로 247,서울특별시 강서구 마곡동 797-1 퀸즈파크나인 4층 C동 409호,서울특별시 강서구 마곡동 797-1,126.83523920295,37.5593135416408,
카페에니어,서울특별시 강서구 마곡중앙로 161-8,서울특별시 강서구 마곡동 757-0 두산더랜드파크 (지상 2층) A동 217호,서울특별시 강서구 마곡동 757-0,126.827338682565,37.568851450649,
(주)모두락,서울특별시 강서구 하늘길 70,서울특별시 강서구 과해동 676 항공지원센터 (지상 3층) ,서울특별시 강서구 과해동 676,126.796364852789,37.5619975959387,
홉슈크림,서울특별시 강서구 하늘길 38,"서울특별시 강서구 방화동 886-0 김포공항, 롯데몰, 스카이시티 (지하 1층) ",서울특별시 강서구 방화동 886-0,126.80296035927,37.5713698504776,
솔카페,서울특별시 강서구 방화대로 352,서울특별시 강서구 방화동 273-7 (지상 1층) 4-C호,서울특별시 강서구 방화동 273-7,126.817374071497,37.5723588933048,
우노(UNO),서울특별시 강서구 곰달래로57길 13,서울특별시 강서구 화곡동 798-22 (지상 1층) ,서울특별시 강서구 화곡동 798-22,126.86176113727,37.5328430838764,
코오롱엘에스아이(주),서울특별시 강서구 마곡동로 110,서울특별시 강서구 마곡동 788 코오롱one&only타워 (지상 8층) ,서울특별시 강서구 마곡동 788,126.834856290643,37.5646075275794,
라니네,서울특별시 강서구 곰달래로33길 62,서울특별시 강서구 화곡동 453-2 (지상 1층) ,서울특별시 강서구 화곡동 453-2,126.851962296166,37.5336898605136,
디자인에버(주),서울특별시 강서구 국회대로7길 176,서울특별시 강서구 화곡동 880-10 (지상 1층) ,서울특별시 강서구 화곡동 880-10,126.851071370986,37.5291669790995,
오늘도열었을거야,서울특별시 강서구 화곡로13길 104,서울특별시 강서구 화곡동 1016-36 (지상 1층) ,서울특별시 강서구 화곡동 1016-36,126.833097646355,37.5445884198873,
씨유 화곡월정점,서울특별시 강서구 월정로 156,서울특별시 강서구 화곡동 360-17 평화빌딩 (지상 1층) ,서울특별시 강서구 화곡동 360-17,126.836858416442,37.5327459857612,
카페 우드진,서울특별시 강서구 마곡중앙6로 45,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 (지상 1층) 113호,서울특별시 강서구 마곡동 772-5,126.832720625607,37.5606312206415,
커피에반하다 방화역점,서울특별시 강서구 금낭화로23길 8,서울특별시 강서구 방화동 817 방화7단지동성아파트 (지상 1층) ,서울특별시 강서구 방화동 817,126.81259277311,37.5794087000437,
커피볶는카페어썸,서울특별시 강서구 공항대로 549,서울특별시 강서구 염창동 272-9 (지상 1층) ,서울특별시 강서구 염창동 272-9,126.867069894803,37.5502173788335,
더썬카페,서울특별시 강서구 화곡로63길 31,서울특별시 강서구 등촌동 658 모노씨티빌등촌 ,서울특별시 강서구 등촌동 658,126.851163415684,37.5574222346042,
타이트로프(Tight Rope),서울특별시 강서구 우현로 32,서울특별시 강서구 화곡동 79-0 좋은교회 (지상 1층) ,서울특별시 강서구 화곡동 79-0,126.842214164232,37.5480598853556,
메가커피 화곡역점,서울특별시 강서구 화곡로 160,서울특별시 강서구 화곡동 1074-24 (지상 1층) ,서울특별시 강서구 화곡동 1074-24,126.83944684943,37.541170815534,
공차 김포공항국제선,서울특별시 강서구 하늘길 38,"서울특별시 강서구 방화동 886 김포공항, 롯데몰, 스카이시티 (지상 2층) ",서울특별시 강서구 방화동 886,126.80296035927,37.5713698504776,
레오,서울특별시 강서구 공항대로51길 24,서울특별시 강서구 등촌동 653 세븐빌 (지상 1층) 101동 101호,서울특별시 강서구 등촌동 653,126.857834455196,37.5552293203502,
광커피,서울특별시 강서구 등촌로5길 21,서울특별시 강서구 화곡동 777-11 (지상 1층) ,서울특별시 강서구 화곡동 777-11,126.862352741932,37.5331507457378,
커피에반하다 송정역점,서울특별시 강서구 공항대로 43,서울특별시 강서구 공항동 27-1 준명빌딩 (지상 1층) ,서울특별시 강서구 공항동 27-1,126.81217254983,37.5615096042789,
마로네,서울특별시 강서구 화곡로63길 125,서울특별시 강서구 등촌동 663-7 윤준빌딩 (지상 1층) ,서울특별시 강서구 등촌동 663-7,126.84615790453,37.558775242029,
투브이(Two.V),서울특별시 강서구 강서로39길 13,서울특별시 강서구 화곡동 1034-12 (지상 2층) ,서울특별시 강서구 화곡동 1034-12,126.836970017103,37.5441583771611,
더마카롱,서울특별시 강서구 강서로16길 32,서울특별시 강서구 화곡동 341-16 화창빌딩 (지상 1층) ,서울특별시 강서구 화곡동 341-16,126.848125023369,37.5330780742698,
고양이별캣카페,서울특별시 강서구 강서로 391,서울특별시 강서구 마곡동 794 문영비즈웍스 (지상 9층) 903호,서울특별시 강서구 마곡동 794,126.838427628497,37.5605448342463,
커피콩,서울특별시 강서구 강서로 206,서울특별시 강서구 화곡동 1026-12 (지상 1층) ,서울특별시 강서구 화곡동 1026-12,126.838042848917,37.5445253885171,
볼원락볼링장,서울특별시 강서구 강서로54길 42,서울특별시 강서구 등촌동 672-0 (지상 2층) ,서울특별시 강서구 등촌동 672-0,126.841096965391,37.5588030473716,
미소커핑,서울특별시 강서구 곰달래로31다길 9,서울특별시 강서구 화곡동 452-20 예은빌 (지상 1층) 101호,서울특별시 강서구 화곡동 452-20,126.851777446831,37.5335643896257,
늘봄에,서울특별시 강서구 양천로17길 27-2,서울특별시 강서구 방화동 453-30 갤럭시트윈빌 2동 101호,서울특별시 강서구 방화동 453-30,126.812809137528,37.5750137288437,
카페 팬시,서울특별시 강서구 화곡로64길 82,서울특별시 강서구 등촌동 654-13 (지상 1층) ,서울특별시 강서구 등촌동 654-13,126.857387298442,37.5557099134571,
(주)파리크라상 잠바주스 김포공항국내선점,서울특별시 강서구 하늘길 112,서울특별시 강서구 공항동 1373-5 국내선청사 (지상 2층) ,서울특별시 강서구 공항동 1373-5,126.803355336745,37.5587841523495,
일리카페 김포공항 테라스점,서울특별시 강서구 하늘길 112,서울특별시 강서구 공항동 1373-5 김포공항 국내선청사 4층 ,서울특별시 강서구 공항동 1373-5,126.803355336745,37.5587841523495,
밤부커피디엔에이 발산점,서울특별시 강서구 강서로 307,서울특별시 강서구 내발산동 678-7 서울스타병원빌딩 (지상 1층) 103~104호,서울특별시 강서구 내발산동 678-7,126.836227554297,37.5532303968282,
아마도(AMADO),서울특별시 강서구 등촌로 147,서울특별시 강서구 등촌동 560-11 유석빌딩 ,서울특별시 강서구 등촌동 560-11,126.862405130693,37.5428771879604,
카페오키드,서울특별시 강서구 마곡동로 161,서울특별시 강서구 마곡동 812 서울식물원 어린이정원학교 2층 ,서울특별시 강서구 마곡동 812,126.83284283132,37.5722444079878,
코레우리(Coreuri),서울특별시 강서구 마곡동로 161,서울특별시 강서구 마곡동 812-0 서울식물원 식물문화센터 (지상 1층) ,서울특별시 강서구 마곡동 812-0,126.83284283132,37.5722444079878,
보라크레페,서울특별시 강서구 강서로 263-28,서울특별시 강서구 내발산동 717-31 1층 ,서울특별시 강서구 내발산동 717-31,126.83460144284,37.5494799814203,
카페게이트 마곡중앙점,서울특별시 강서구 공항대로 219,서울특별시 강서구 마곡동 774-3 센테니아 (지상 1층) 104호,서울특별시 강서구 마곡동 774-3,126.83201084043,37.5596348826715,
스트릿츄러스 김포공항롯데몰,서울특별시 강서구 하늘길 38,서울특별시 강서구 방화동 886-0 김포공항 롯데몰 (지하 1층) ,서울특별시 강서구 방화동 886-0,126.80296035927,37.5713698504776,
메가엠지씨커피 까치산역점,서울특별시 강서구 강서로 33,서울특별시 강서구 화곡동 343-61 (지상 1층) ,서울특별시 강서구 화곡동 343-61,126.847048770243,37.5307303901082,
커피 이레,서울특별시 강서구 금낭화로 287-10,서울특별시 강서구 방화동 829-2 강서농협하나로마트 (지상 1층) ,서울특별시 강서구 방화동 829-2,126.81185460006,37.5767730225221,
시크릿쥬쥬엔또봇키즈까페 발산점,서울특별시 강서구 공항대로 222,서울특별시 강서구 마곡동 800-4 발산W타워 410호,서울특별시 강서구 마곡동 800-4,126.832173382942,37.5586687054378,
커피아리아,서울특별시 강서구 등촌로 193-2,서울특별시 강서구 등촌동 511-11 (지상 1층) ,서울특별시 강서구 등촌동 511-11,126.862650674243,37.5471336108585,
유오유(UOU),서울특별시 강서구 양천로57길 13,서울특별시 강서구 가양동 1479-4 시드프라자 B109호,서울특별시 강서구 가양동 1479-4,126.852023677534,37.5635982025081,
카페루시,서울특별시 강서구 공항대로 213,서울특별시 강서구 마곡동 774-2 보타닉파크타워2 (지상 1층) 112호,서울특별시 강서구 마곡동 774-2,126.831365571556,37.5596993751147,
